MSN,YYYYMM,Value,Column_Order,Description,Unit
ELI5PUS,199708,14,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,199709,13,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,199710,14,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,199711,13,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,199712,13,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,199713,154,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,199801,13,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,199802,11,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,199803,13,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,199804,12,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,199805,13,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,199806,12,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,199807,14,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,199808,14,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,199809,13,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,199810,13,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,199811,12,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,199812,13,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,199813,154,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,199901,14,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,199902,12,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,199903,12,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,199904,13,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,199905,13,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,199906,13,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,199907,14,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,199908,15,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,199909,13,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,199910,12,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,199911,13,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,199912,13,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,199913,156,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200001,12,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200002,12,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200003,13,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200004,13,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200005,13,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200006,13,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200007,14,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200008,15,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200009,13,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200010,13,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200011,13,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200012,14,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200013,157,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200101,13,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200102,11,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200103,12,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200104,12,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200105,12,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200106,12,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200107,13,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200108,14,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200109,12,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200110,13,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200111,12,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200112,13,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200113,149,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200201,13,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200202,12,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200203,13,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200204,12,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200205,13,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200206,13,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200207,14,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200208,13,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200209,13,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200210,12,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200211,12,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200212,13,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200213,153,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200301,14,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200302,12,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200303,13,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200304,12,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200305,13,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200306,13,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200307,14,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200308,14,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200309,13,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200310,13,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200311,12,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200312,13,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200313,155,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200401,14,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200402,12,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200403,13,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200404,12,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200405,13,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200406,13,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200407,14,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200408,13,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200409,13,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200410,12,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200411,12,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200412,13,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200413,154,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200501,12,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200502,11,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200503,12,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200504,12,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200505,12,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200506,13,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200507,14,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200508,14,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200509,12,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200510,11,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200511,11,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200512,12,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200513,145,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200601,13,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200602,11,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200603,12,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200604,11,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200605,12,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200606,12,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200607,13,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200608,13,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200609,12,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200610,13,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200611,12,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200612,13,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200613,148,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200701,13,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200702,11,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200703,11,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200704,11,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200705,12,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200706,12,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200707,13,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200708,13,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200709,12,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200710,12,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200711,12,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200712,12,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200713,143,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200801,12,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200802,11,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200803,12,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200804,11,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200805,11,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200806,12,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200807,13,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200808,13,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200809,10,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200810,11,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200811,10,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200812,10,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200813,137,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200901,11,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200902,10,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200903,11,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200904,10,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200905,10,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200906,11,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200907,12,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200908,12,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200909,12,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200910,11,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200911,11,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200912,12,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200913,132,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201001,12,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201002,11,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201003,12,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201004,11,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201005,12,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201006,12,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201007,13,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201008,13,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201009,12,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201010,12,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201011,11,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201012,13,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201013,144,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201101,12,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201102,11,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201103,11,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201104,11,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201105,11,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201106,12,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201107,13,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201108,13,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201109,12,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201110,11,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201111,12,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201112,13,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201113,142,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201201,12,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201202,12,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201203,12,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201204,11,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201205,12,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
